No.,title,link,Affiliation,Author in JPN,Author in ENG
1,"The Golden Trinity : Optimality, Inequality and Identity(Mathematical Economics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-1.pdf,"Department of Economic Engineering, Graduate School of Economics, Kyushu University",,"IWAMOTO, Seiichi"
2,On Nondeterministic Dynamic Programming(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-2.pdf,九州工業大学工学部,藤田  敏治,"Fujita, Toshiharu"
3,Homological Methods for the Economic Equilibrium Existence Problem : Coincidence Theorem and an Analogue of Sperner's Lemma in Nikaido(1959)(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-3.pdf,"Graduate School of Economics, Osaka University",,"Urai, Ken"
4,EXISTENCE,,"Faculty of Economics, Kansai University",,"SAKANE, HIROKAZU"
5,Representation of Convex Preference in a Measure Space: Pareto Optimality and Core in Cake Division(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-5.pdf,"法政大学経済学部,京都情報大学院大学","佐柄  信純,ブラッハ  ミラン","Sagara, Nobusumi,Vlach, Milan"
6,"Stability, Chaos and Multiple Attractors: A Single Agent Makes a Difference(Mathematical Economics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-6.pdf,"Faculty of Management & Economics, Aomori Public College,Institut fur Wirtschaftswissenschaften, TU Braunschweig,Department of Economics, Okayama University",",,","ONOZAKI, Tamotsu,SIEG, Gernot,YOKOO, Masanori"
7,Growth and Habit Formation: the case of endogenous technical change(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-7.pdf,"Kyoto Sangyo University,Graduate School of Economics, Osaka University",",","Doi, Junko,Mino, Kazuo"
8,Technological Change and Wage Inequality in the Increase of Service Economy(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-8.pdf,"Department of Econoinformatics, Himeji Dokkyo University,Graduate School of Economics, Kobe University",",","Muro, Kazunobu,Nakamura, Tamotsu"
9,The emergence of economic fluctuations and the possibility of economic slumps: Two sticky-price models(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-9.pdf,"College of Economics, Nihon University",,"Yoshida, Hiroyuki"
10,Swaption Price by General Gram-Charlier Expansion(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-10.pdf,"Graduate School of Economics, Kyoto University",,"Tanaka, Keiichi"
11,Optimal Stopping Problems for a Process with a Jump(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-11.pdf,"Institute of Monetary and Economic Studies, Bank of Japan",,"MUROI, YOSHIFUMI"
12,Nonsynchronously observed diffusions and covariance estimation(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-12.pdf,"Columbia University, Department of Statistics,University of Tokyo, Graduate School of Mathematical Sciences",",","Hayashi, Takaki,Yoshida, Nakahiro"
13,A summary on the approximate approach to the exponential utility indifference valuation(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-13.pdf,"Department of Economics, Keio University",,"Arai, Takuji"
14,THE DAWN OF MODERN THEORY OF GAMES - SUMMARY(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-14.pdf,"Department of Economics, Keio University",,"Nakayama, Mikio"
15,Efficiency and Diversity in Voluntarily Repeated Prisoner's Dilemma(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-15.pdf,"Deaprtment of Economics, Keio University,Deaprtment of Economics, University of Tokyo",",","Fujiwara-Greve, Takako,Okuno-Fujiwara, Masahiro"
16,On Characterization of Nash Equilibrium Strategy of Bi-matrix Games with Fuzzy Payoffs(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-16.pdf,金沢大学経済学部,前田 隆,"Maeda, Takashi"
17,Equilibrium Refinement Problems in Cheap-talk Games(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-17.pdf,"明治安田生命,筑波大学大学院システム情報工学研究科","白瀧 絵理,石川 竜一郎","Shirataki, Eri,Ishikawa, Ryuichiro"
18,Resume:,,京都大学経済研究所,花薗  誠,"Hanazono, Makoto"
19,Excess Information and Tragedy of the Commons: A Summary(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-19.pdf,"Graduate School of Economics, Keio University",,"Hosoya, Yuhki"
20,Macroeconomic Implications of Coordination Failure in a Multisector Cournot-Nash Model(Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1488-20.pdf,"Graduate school of Economics, Nagoya University,Graduate school of Economics, Nagoya University",",","Kawai, Shin,Minagawa, Tadashi"
21,On,,"Graduate School of Economics, Keio University",,"Sato, Shin"
