No.,title,link,Affiliation,Author in JPN,Author in ENG
1,自動チューニング : 数理的手法によるソフトウェア高性能化 (次世代計算科学の基盤技術とその展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-01.pdf,東京大学情報理工学系研究科,須田 礼仁,"Suda,Reiji"
2,重み付き定常反復型前処理のためのパラメータ最適化手法および超新星爆発計算における有効性 (次世代計算科学の基盤技術とその展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-02.pdf,"筑波大学計算科学研究センター,筑波大学システム情報工学研究科,沼津工業高等専門学校,高エネルギー加速器研究機構","今倉 暁,櫻井 鉄也,住吉 光介,松古 英夫","Imakura,Akira,Sakurai,Tetsuya,Sumiyoshi,Kohsuke,Matsufuru,Hideo"
3,多並列計算機向きかつ同期回数を半減させた前処理つき反復法の提案 (次世代計算科学の基盤技術とその展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-03.pdf,"九州大学大学院システム情報科学研究科,九州大学情報基盤研究開発センター","村上 啓一,藤野 清次","Murakami,Keiichi,Fujino,Seiji"
4,A numerical approach to complex eigenvalues with moduli close to a specified value (Fundamental Technologies for the Next-Generation Computational Science),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-04.pdf,"名古屋大学工学研究科,名古屋大学工学研究科","宮田 考史,張 紹良","Miyata,Takafumi,Zhang,Shao-Liang"
5,dqds 法の一般化固有値問題への拡張について (次世代計算科学の基盤技術とその展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-05.pdf,京都大学大学院情報学研究科,前田 一貴,"Maeda,Kazuki"
6,Convergence Analysis and Adaptively Weighted Regularization for Multiple Kernel Learning (Fundamental Technologies for the Next-Generation Computational Science),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-06.pdf,東京大学大学院情報理工学系研究科数理情報学専攻,鈴木 大慈,"Suzuki,Taiji"
7,確率モデルを用いたテンソル因子化法 (次世代計算科学の基盤技術とその展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-07.pdf,"奈良先端科学技術大学院大学情報科学研究科,東京大学大学院情報理工学系研究科","池田 和司,林 浩平","IKEDA,KAZUSHI,HAYASHI,KOHEI"
8,多体問題におけるテンソルネットワーク法 (次世代計算科学の基盤技術とその展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-08.pdf,京都大学大学院情報学研究科,原田 健自,"Harada,Kenji"
9,詳細つりあいを満たさないマルコフ連鎖モンテカルロ法とその一般化 (次世代計算科学の基盤技術とその展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-09.pdf,"東京大学大学院工学系研究科・,東京大学物性研究所","諏訪 秀麿,藤堂 眞治","Suwa,Hidemaro,Todo,Synge"
10,拡張アンサンブル法を用いた self-avoiding walk の数の推定 (次世代計算科学の基盤技術とその展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-10.pdf,大阪大学大学院理学研究科・大阪大学サイバーメディアセンター,白井 伸宙,"Shirai,Nobu C."
11,複素領域の境界上における直交多項式展開 (次世代計算科学の基盤技術とその展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-11.pdf,"公立はこだて未来大学システム情報科学部,公立はこだて未来大学システム情報科学部","村重 淳,田中 健一郎","Murashige,Sunao,Tanaka,Ken'ichiro"
12,ベクトルの近似直交化を用いた高階線型常微分方程式の整数型解法 (次世代計算科学の基盤技術とその展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-12.pdf,"福井大学工学研究科,名古屋大学多元数理科学研究科・シンガポール国立大学量子技術センター","坂口 文則,林 正人","Sakaguchi,Fuminori,Hayashi,Masahito"
13,散逸系に対する陰的線形スキームの安定化について (次世代計算科学の基盤技術とその展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-13.pdf,"東京大学大学院情報理工学系研究科,大阪大学サイバーメディアセンター","松尾 宇泰,降旗 大介","MATSUO,TAKAYASU,FURIHATA,DAISUKE"
14,"現象の数値シミュレーション : 理論,スキーム,実践 (次世代計算科学の基盤技術とその展開)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-14.pdf,早稲田大学理工学術院,田端 正久,"Tabata,Masahisa"
15,A mathematical model of fracture phenomena on a spring-block system (Fundamental Technologies for the Next-Generation Computational Science),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-15.pdf,"九州大学MI研究所,早稲田大学高等研究所","木村 正人,野津 裕史","Kimura,Masato,Notsu,Hirofumi"
16,漸化式に着目したIDRstab法の偽収束改善に関する数値的考察 (次世代計算科学の基盤技術とその展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1848-16.pdf,"東京理科大学大学院理学研究科,岐阜聖徳学園大学経済情報学部,東京理科大学理学部","相原 研輔,阿部 邦美,石渡 恵美子","Aihara,Kensuke,Abe,Kuniyoshi,Ishiwata,Emiko"
