No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Sage 上でのKETpic の利用について (数式処理と教育),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1735-01.pdf,"呉工業高等専門学校自然科学系分野,東邦大学薬学部","深澤 謙次,高遠 節夫","Fukazawa,Kenji,Takato,Setsuo"
2,STACK とMoodle による数学 e ラーニング (数式処理と教育),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1735-02.pdf,"名古屋大学大学院情報科学研究科,eラーニングサービス,eラーニングサービス","中村 泰之,中原 敬広,秋山 實","Nakamura,Yasuyuki,Nakahara,Takahiro,Akiyama,Minoru"
3,ネットツールと数学教育 (数式処理と教育),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1735-03.pdf,明治大学理工学部,阿原 一志,"Ahara,Kazushi"
4,GeoGebra の教育利用 : 面積測定と極限 (数式処理と教育),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1735-04.pdf,愛知教育大学大学院,舟川 快,"Funakawa,Kai"
5,GeoGebra の利用と開発の現状 (数式処理と教育),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1735-05.pdf,北海道教育大学,和地 輝仁,"Wachi,Akihito"
6,Cinderella.2 を用いた授業と課題研究 (数式処理と教育),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1735-06.pdf,静岡県立磐田南高等学校,入谷 昭,"Iritani,Akira"
7,KETpicの利用と教材発掘 : 線形代数と微分方程式を中心に (数式処理と教育),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1735-07.pdf,"木更津工業高等専門学校基礎学系,東邦大学薬学部","金子 真隆,高遠 節夫","Kaneko,Masataka,Takato,Setsuo"
8,数式処理を用いた教育を想定したタイピング能力の調査 (数式処理と教育),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1735-08.pdf,"武庫川女子大学大学院生活環境学研究科,武庫川女子大学","白井 詩沙香,福井 哲夫","Shirai,Shizuka,Fukui,Tetsuo"
9,Flash で動く関数グラフィングツールの開発 (数式処理と教育),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1735-09.pdf,"筑波大学教育開発国際協力研究センター,筑波大学教育開発国際協力研究センター,株式会社ゼータ","讃岐 勝,礒田 正美,渡辺 央","Sanuki,Masaru,Isoda,Masami,Watanabe,Hiroshi"
10,数式処理システムによる入試問題の解法 (数式処理と教育),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1735-10.pdf,山口大学教育学部,北本 卓也,"Kitamoto,Takuya"
11,Learning Complex Numbers assisted by Mathematica (Computer Algebra Systems and Education : A research about Effective Use of CAS in Mathematics Education),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1735-11.pdf,愛知県立知立東高等学校,加藤 康一,"Kato,Koichi"
