No.,title,link,Affiliation,Author in JPN,Author in ENG
1,音響共鳴管内の音響流とエネルギー流 (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-01.pdf,北海道大学工学研究科,矢野  猛,"Yano, Takeru"
2,温度勾配のある管内気柱の不安定化と熱音響振動のシミュレーション (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-02.pdf,"大阪大学基礎工学研究科,大阪大学基礎工学研究科","清水  大,杉本  信正","SHIMIZU, Dai,SUGIMOTO, Nobumasa"
3,Self-sustained flow-oscillations in hole-tone problem (Mathematical Physics and Applications of Nonlinear Wave Phenomena),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-03.pdf,"山形大学工学部,東北大学流体科学研究所",",中野  政身","Langthjem, Mikael A.,Nakano, Masami"
4,二重拡散対流による水平貫入現象 (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-04.pdf,京都大学工学研究科,野口  尚史,"Noguchi, Takashi"
5,海洋内部重力波のエネルギースペクトル形成機構 (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-05.pdf,"Department of Mathematical Sciences, Rensselaer Polytechnic Institute,Department of Mathematical Sciences, Rensselaer Polytechnic Institute",",横山  直人","Lvov, Yuri V.,Yokoyama, Naoto"
6,磁性流体3次元界面解析のためのいくつかの考察 (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-06.pdf,北海道大学工学研究科,水田  洋,"Mizuta, Yo"
7,円筒ジェットのカプセル化現象に及ぼす粘性の影響 (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-07.pdf,"大阪大学基礎工学研究科,大阪大学基礎工学研究科","吉永  隆夫,菅  健太郎","Yoshinaga, Takao,Kan, Kentaro"
8,気泡注入によるキャビテーション抑制のメカニズム (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-08.pdf,"日本原子力研究開発機構システム計算科学センター,日本原子力研究開発機構J-PARCセンター,日本原子力研究開発機構J-PARCセンター","井田  真人,直江  崇,二川  正敏","Ida, Masato,Naoe, Takashi,Futakawa, Masatoshi"
9,Ghost Fluid法による気泡と衝撃波との干渉に関する数値解析 (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-09.pdf,大阪府立大学工学研究科機械工学分野,高比良  裕之,"Takahira, Hiroyuki"
10,非等スペクトル線形問題について (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-10.pdf,富山県立大学工学部,戸田  晃一,"TODA, Kouichi"
11,伸縮性を持つ渦糸の方程式に基づく輸送現象 (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-11.pdf,"日本大学理工学部,富山大学工学部","紺野  公明,角畠  浩","Konno, Kimiaki,Kakuhata, Hiroshi"
12,行列の特異値計算のmdLVsアルゴリズムにおける最近の進展 (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-12.pdf,"京都大学情報学研究科,京都府立大学人間環境学部,新潟大学自然科学研究科,奈良女子大学人間文化研究科","中村  佳正,岩崎  雅史,木村  欣司,高田  雅美","Nakamura, Yoshimasa,Iwasaki, Masashi,Kimura, Kinji,Takata, Masami"
13,短波長モデル方程式のパルス解のダイナミックス (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-13.pdf,山口大学理工学研究科,松野  好雅,"Matsuno, Yoshimasa"
14,エルニーニョ現象に対するBattisti-Hirst遅延振動子モデルの解析 (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-14.pdf,東京大学理学系研究科,梅木  誠,"Umeki, Makoto"
15,線ソリトンの不安定性に関する直接数値計算 (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-15.pdf,"大阪府立大学工学研究科,大阪府立大学工学研究科","塩崎  峻介,村上  洋一","SHIOZAKI, Shunsuke,MURAKAMI, Youichi"
16,有限深さの二層流体におけるソリトンの弱い二次元相互作用 (非線形波動現象の数理と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-16.pdf,"九州大学応用力学研究所,九州大学応用力学研究所","及川  正行,辻  英一","OIKAWA, Masayuki,TSUJI, Hidekazu"
17,"水面孤立波の衝突, 追い越しの理論解 : 片方の振幅が大きい場合 (非線形波動現象の数理と応用)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1594-17.pdf,神戸大学工学研究科機械工学専攻,片岡  武,"Kataoka, Takeshi"
