No.,title,link,Affiliation,Author in JPN,Author in ENG
1,発癌過程に関する数学モデル:癌の罹患に関する2-Phase K-Stage理論 (生命科学データの統計解析と数学モデル),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0384-01.pdf,"広島大学原爆放射線医科学研究所,広島大学原爆放射線医科学研究所,広島大学原爆放射線医科学研究所,広島大学原爆放射線医科学研究所,広島大学原爆放射線医科学研究所","大瀧 慈,早川 式彦,栗原 登,務中 昌己,池内 実","OTAKI,MEGUMU,HAYAKAWA,NORIHIKO,KURIHARA,NOBORU,MUNAKA,MASAKI,IKEUCHI,MINORU"
2,危険度解析と数学モデル (生命科学データの統計解析と数学モデル),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0384-02.pdf,放射線影響研究所,大竹 正徳,"OTAKE,MASANORI"
3,用量、反応モデルにおける許容分布とその母数の制約 (生命科学データの統計解析と数学モデル),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0384-03.pdf,統計数理研究所,柳本 武美,"YANAGIMOTO,TAKEMI"
4,分割表形式の誤診データの解析法について (生命科学データの統計解析と数学モデル),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0384-04.pdf,"名古屋大学工学部,中京大学体育学部","吉村 功,田中 豊穂","YOSHIMURA,ISAO,TANAKA,TOYOHO"
5,死亡傾向の地域集積性に関する検定 (生命科学データの統計解析と数学モデル),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0384-05.pdf,"国立公衆衛生院,国立公衆衛生院","福富 和夫,永井 正規","FUKUTOMI,KAZUO,NAGAI,MASANORI"
6,生命表と死因について (生命科学データの統計解析と数学モデル),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0384-06.pdf,福島県立医科大学,南條 善治,"NANJO,ZENJI"
7,新しいタイプの不完全データにもとづく統計的推測 (生命科学データの統計解析と数学モデル),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0384-07.pdf,川崎医科大学,仮谷 太一,"KARIYA,TAICHI"
8,脱落のある寿命データの数理解析 (生命科学データの統計解析と数学モデル),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0384-08.pdf,九州大学理学部,柳川 堯,"YANAGAWA,TAKASHI"
9,神経軸索の分布について (生命科学データの統計解析と数学モデル),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0384-09.pdf,"川崎医科大学,川崎医科大学,川崎医科大学","有田 清三郎,宮本 義洋,仮谷 太一","ARITA,SEIZABURO,MIYAMOTO,YOSHIHIRO,KARIYA,TAICHI"
10,成人男子喫煙者の健康状態、飲食習慣、性格および社会的背景の特微に関する統計解析 (生命科学データの統計解析と数学モデル),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0384-10.pdf,"愛知県がんセンター研究所,愛知県がんセンター研究所,名古屋大学医学部","小川 浩,富永 祐民,青木 国雄","OGAWA,HIROSHI,TOMINAGA,SUKETAMI,AOKI,KUNIO"
