No.,title,link,Affiliation,Author in JPN,Author in ENG
1,有限要素法における理論的諸問題について (有限要素法の数学的基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0202-01.pdf,東京大学宇宙航空研究所,菊地 文雄,"KIKUCHI,FUMIO"
2,エネルギー原理とハイブリッド法などについて (有限要素法の数学的基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0202-02.pdf,東京大学宇宙航空研究所,菊地 文雄,"KIKUCHI,FUMIO"
3,Nonconforming Elements and Patch Test (有限要素法の数学的基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0202-03.pdf,熊本大学理学部,三好 哲彦,"MIYOSHI,TETSUHIKO"
4,有限要素法の誤差論 (有限要素法の数学的基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0202-04.pdf,東京大学工学部,山本 善之,"YAMAMOTO,YOSHIYUKI"
5,有限要素解析における数値誤差の一傾向 (有限要素法の数学的基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0202-05.pdf,CRC,武田 洋,"TAKEDA,HIROSHI"
6,Isoparametric Finite Elementsによる境界の近似と内部での関数の近似について (有限要素法の数学的基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0202-06.pdf,東京大学生産技術研究所,田端 正久,"TABATA,MASAHISA"
7,有限要素法による定常粘性流体の解析 (有限要素法の数学的基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0202-07.pdf,中央大学理工学部,川原 睦人,"KAWAHARA,MUTSUTO"
8,非線型問題解析の増分形定式化 (有限要素法の数学的基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0202-08.pdf,東京大学生産技術研究所,山田 嘉昭,"YAMADA,YOSHIAKI"
9,"時間の入った問題に関して : 特に非適合法,ハイブリッド法 (有限要素法の数学的基礎理論)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0202-09.pdf,東京大学宇宙航空研究所,菊地 文雄,"KIKUCHI,FUMIO"
10,A Note on Finite Element Approximation of Evolution Equations (有限要素法の数学的基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0202-10.pdf,京都産業大学理学部,藤井 宏,"FUJII,HIROSHI"
11,"""有限要素法の数学的基礎理論""研究会でのコメント集 (有限要素法の数学的基礎理論)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0202-11.pdf,,田端 正久[記録],"TABATA,MASAHISA"
