No.,title,link,Affiliation,Author in JPN,Author in ENG
1,構造の入った個体群ダイナミクスの数理モデリング(新しい生物数学の研究交流プロジェクト),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1556-01.pdf,北海道大学地球環境科学研究院,高田 壮則,"TAKADA, Takenori"
2,格子空間上の個体群動態 / ペア近似の数理モデリング(新しい生物数学の研究交流プロジェクト),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1556-02.pdf,静岡大学工学部システム工学科,佐藤 一憲,"Sato, Kazunori"
3,適応戦略と個体群動態(新しい生物数学の研究交流プロジェクト),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1556-03.pdf,京都大学生態学研究センター,山村 則男,"Yamamura, Norio"
4,数理生態学における Sensitivity Analysis 理論発展の今後の展望(新しい生物数学の研究交流プロジェクト),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1556-04.pdf,立命館大学理工学部物理科学科,中島 久男,"Nakajima, Hisao"
5,種間相互作用と生物群集の数理モデル(新しい生物数学の研究交流プロジェクト),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1556-05.pdf,大阪府立大学大学院理学系研究科生物科学専攻,難波 利幸,"Namba, Toshiyuki"
6,離散時間個体群動態モデルにおける密度効果の数理モデリング(新しい生物数学の研究交流プロジェクト),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1556-06.pdf,広島大学大学院理学研究科数理分子生命理学専攻,瀬野 裕美,"SENO, Hiromi"
7,Clustering and Relation with Neighbors in Population Dynamics: Expansions of Individual-based First Principle Derivation(Kyoto Winter School of Mathematical Biology 2006),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1556-07.pdf,"東京大学大学院情報理工学系研究科数理情報学専攻,広島大学大学院理学研究科数理分子生命理学専攻,早稲田大学大学院理工学研究科数理科学専攻","大竹 洋平,久保田 聡,黒田 昌孝[他]","OTAKE, Yo-Hei,KUBOTA, Satoshi,KURODA, Masataka"
8,個体群推移行列システムの拡張による成長と繁殖の評価(新しい生物数学の研究交流プロジェクト),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1556-08.pdf,"横浜国立大学大学院環境情報研究院,名古屋大学大学院情報科学研究科,東京大学大学院理学系研究科","塩路 直樹,高野 雅典,山谷 崇[他]","Shioji, Naoki,Takano, Masanori,Yamatani, Takashi"
9,伝染病モデルにおける相互作用ネットワーク構造の違い(新しい生物数学の研究交流プロジェクト),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1556-09.pdf,"大阪府立大学工学研究科,広島大学理学研究科,早稲田大学理工学研究科","岩見 真吾,三倉 潤也,中田 行彦[他]","Iwami, Shingo,Mikura, Jyunya,Nakata, Yukihiko"
10,A mathematical model of prey-predator system with dormancy of predator(Kyoto Winter School of Mathematical Biology 2006),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1556-10.pdf,"京都大学生態学研究センター,神戸大学発達科学部,東京大学数理科学研究科","仲澤 剛史,桑村 雅隆,霜田 めぐみ","Nakazawa, Takefumi,Kuwamura, Masataka,Shimoda, Megumi"
11,"The Effect of the Remains of Carcass in Two-prey, one-predator model with Diffusion(Kyoto Winter School of Mathematical Biology 2006)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1556-11.pdf,岡山大学環境学研究科,李 聖林,"Lee, Sungrim Seirin"
12,細胞分化モデルの探索(新しい生物数学の研究交流プロジェクト),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1556-12.pdf,"九州大学理学研究院,立命館大学大学院理工学研究科,岡山大学環境学研究科","波江野 洋,川口 喬,李 聖林[他]","Haeno, Hiroshi,Kawaguchi, Takashi,Lee, Seirin Sungrim"
13,様々な時間の概念が数理モデルに与える影響(新しい生物数学の研究交流プロジェクト),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1556-13.pdf,関西学院大学大学院経済学研究科理論経済学専攻,吉川 満,"KIKKAWA, Mitsuru"
14,タイムスケールの違いが個体群動態に及ぼす影響(新しい生物数学の研究交流プロジェクト),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1556-14.pdf,"関西学院大学大学院経済学研究科理論経済学専攻,広島大学大学院理学研究科数理分子生命理学専攻,早稲田大学大学院理工学研究科数理科学専攻","吉川 満,松岡 功,登坂 千尋","KIKKAWA, Mitsuru,MATSUOKA, Tsutomu,NOBORISAKA, Chihiro"
