No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Unbiased Estimation in Sequential Binomial Sampling Experiments (Statistical Experiments and Clinical Trials),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1273-1.pdf,"筑波大学数理物質科学研究科,筑波大学数学系","谷尾 高志,赤平 昌文","Tanio,Takashi,Akahira,Masafumi"
2,Asymptotics of the Maximum Probability Estimators in Statistical Experiments (Statistical Experiments and Clinical Trials),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1273-2.pdf,"筑波大学数学系,筑波大学数学系","大谷内 奈穂,赤平 昌文","Ohyauchi,Nao,Akahira,Masafumi"
3,Simulation Studies on Nonlinear Mixed Effects Models in Population Pharmacokinetics Studies (Statistical Experiments and Clinical Trials),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1273-3.pdf,"北里大学薬学研究科臨床統計部門,北里大学薬学研究科臨床統計部門","竹内 正弘,南 博文","Takeuchi,Masahiro,Minami,Hirofumi"
4,ノンパラメトリック群逐次検定 (Statistical Experiments and Clinical Trials),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1273-4.pdf,北里大学薬学研究科臨床統計部門,宇野 一,"Uno,Hajime"
5,On the Allocation of Two and Three Treatments in Bernoulli and Normal Trials (Statistical Experiments and Clinical Trials),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1273-5.pdf,"筑波大学数理物質科学研究科,筑波大学数学系","大和田 章一,赤平 昌文","Ohwada,Shoichi,Akahira,Masafumi"
6,臨床試験における統計的諸問題 (Statistical Experiments and Clinical Trials),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1273-6.pdf,明星大学理工学部,広津 千尋,"Hirotsu,Chihiro"
7,Numerical examination on bootstrap tests for difference between two distributions using Kolmogorov-Smirnov statistic (Statistical Experiments and Clinical Trials),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1273-7.pdf,"北海道大学工学研究科,筑波大学数学系","桜井 裕仁,高橋 邦彦","Sakurai,Hirohito,Takahashi,Kunihiko"
8,Model checking for semiparemetric linear transformation model (Statistical Experiments and Clinical Trials),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1273-8.pdf,北里大学薬学研究科臨床統計専攻,服部 聡,"Hattori,Satoshi"
9,An Extension of the Borovkov-Sakhanenko Bound for the Bayes Risk (Statistical Experiments and Clinical Trials),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1273-9.pdf,"筑波大学数学系,筑波大学数学系","小池 健一,田中 秀和","Koike,Ken-ichi,Tanaka,Hidekazu"
10,不偏推定量の分散に関するChapman-Robbins型不等式の拡散について (Statistical Experiments and Clinical Trials),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1273-10.pdf,筑波大学数学系,小池 健一,"Koike,Ken-ichi"
11,Note on Sample Size Determination for Detecting the Worst Component of a Multivariate Exponential Distribution (Statistical Experiments and Clinical Trials),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1273-11.pdf,"筑波大学数学系,フィディリティ投信(株),筑波大学数学系","青木 充,甲斐 正樹,青嶋 誠","Aoki,Mitsuru,Kai,Masaki,Aoshima,Makoto"
12,回帰モデルにおける比推定量の分布の近似について (Statistical Experiments and Clinical Trials),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1273-12.pdf,防災科学技術研究所,河合 伸一,"Kawai,Shinichi"
13,記録値に対する予測区間の構成について,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1273-13.pdf,"筑波大学数学系,筑波大学数学系","飛田 英祐,赤平 昌文","Hida,Eisuke,Akahira,Masafumi"
14,A decision-theoretic approach with some loss functions to a hypothesis testing problem (Statistical Experiments and Clinical Trials),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1273-14.pdf,"筑波大学数理物質科学研究科,筑波大学数学系","舞原 寛祐,赤平 昌文","Maihara,Hirosuke,Akahira,Masafumi"
