No.,title,link,Affiliation,Author in JPN,Author in ENG
1,三次元境界層の不安定性に対する流線曲率の影響(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-01.pdf,航空宇宙技術研究所,伊藤 信毅,"Itoh, Nobutake"
2,曲がり管の中のGortler型渦の非線形安定性(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-02.pdf,"同志社大学工学部,岡山大学工学部","水島 二郎,柳瀬 真一郎","Mizushima, Jiro,Yanase, Shinichiro"
3,シリコン融液流動による融液温度変動の時系列解析(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-03.pdf,"住友金属工業(株)未来技術研究所,住友金属工業(株)未来技術研究所,住友金属工業(株)未来技術研究所","宮野 尚哉,稲見 修一,新谷 昭","Miyano, Takaya,Inami, Shu-ichi,Shintani, Akira"
4,Poiseuille流 : 乱流遷移の非線形モデル(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-04.pdf,日本総研,宗像 健一,"Munakata, Ken-iti"
5,速く回転する球内の臨界熱対流(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-05.pdf,"京都大学数理解析研究所,京都大学数理解析研究所","木田 重雄,北内 英章","Kida, Shigeo,Kitauchi, Hideaki"
6,Burgers流におけるエネルギー輸送のWavelet解析(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-06.pdf,"京都大学理学部物理学専攻,京都大学理学部物理学専攻","飯間 信,藤 定義","IIMA, Makoto,TOH, Sadayoshi"
7,熱対流乱流におけるエントロピーカスケードの2次元wavelet解析(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-07.pdf,"京都大学理学部,京都大学理学部,京都大学理学部","藤 定義,飯間 信,鈴木 絵理","Toh, Sadayoshi,Iima, Makoto,Suzuki, Eri"
8,乱流の構造論的モデリング(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-08.pdf,名古屋工業大学大学院工学研究科,長野 靖尚,"Nagano, Yasutaka"
9,乱流の中に隠されている構造の形(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-09.pdf,北海道大学工学部,一條 真古人,"Ichijo, Makoto"
10,一様剪断流における渦構造のダイナミックス(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-10.pdf,"京都大学理学部,京都大学数理解析研究所","田中 満,木田 重雄","Tanaka, Mitsuru,Kida, Shigeo"
11,乱流境界層における整構造のDynamics(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-11.pdf,"名古屋大学工学部,名古屋大学工学部","辻 義之,中村 育雄","TSUJI, Yoshiyuki,NAKAMURA, Ikuo"
12,渦:衝撃波相互作用による渦度の生成(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-12.pdf,"京都大学数理解析研究所,京都大学数理解析研究所","三浦 英昭,木田 重雄","Miura, Hideaki,Kida, Shigeo"
13,壁面せん断乱流のバースト現象と縦渦モデル(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-13.pdf,愛媛大学工学部,河原 源太,"Kawahara, Genta"
14,熱対流乱流におけるsingularityの役割(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-14.pdf,"京都大学理学部,京都大学理学部","鈴木 絵理,藤 定義","Suzuki, Eri,Toh, Sadayoshi"
15,渦運動の非局所性と特異積分変換(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-15.pdf,京都大学数理解析研究所,大木谷 耕司,"Ohkitani, Koji"
16,減衰等方性乱流の数値シミュレーション(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-16.pdf,"航空宇宙技術研究所,電気通信大学,電気通信大学","山本 稀義,細川 巌,酒井 和彦","Yamamoto, Kiyoshi,Hosokawa, Iwao,Sakai, Kazuhiko"
17,淀み流中の乱流の数値計算(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-17.pdf,大阪大学基礎工学研究科システム科学科機械科学コース,高岡 正憲,"Takaoka, Masanori"
18,Flow pattern in forced two-dimensional turbulence on a rotating sphere,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-18.pdf,"京都大学大学院理学研究科地球物理学教室,京都大学大学院理学研究科地球物理学教室","野沢 徹,余田 成男","Nozawa, Toru,Yoden, Shigeo"
19,回転球環熱対流(乱流の構造と統計法則),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0892-19.pdf,"京都大学数理解析研究所,京都大学数理解析研究所","北内 英章,木田 重雄","Kitauchi, Hideaki,Kida, Shigeo"
